FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
1,ED,All Drugs,Age,16-34 Years,6,06/01/2020,06/30/2020,34.72511212835807,Percent
1,ED,All Opioids,Age,16-34 Years,6,06/01/2020,06/30/2020,2.88528228603135,Percent
1,ED,Stimulants,Age,16-34 Years,6,06/01/2020,06/30/2020,2.473759652286494,Percent
1,ED,Cannabis,Age,16-34 Years,6,06/01/2020,06/30/2020,4.813427659869608,Percent
1,ED,Benzodiazepine,Age,16-34 Years,6,06/01/2020,06/30/2020,0.661210523882184,Percent
1,ED,All Drugs,Age,16-34 Years,7,07/01/2020,07/31/2020,33.36725141438398,Percent
1,ED,All Opioids,Age,16-34 Years,7,07/01/2020,07/31/2020,2.792136432089218,Percent
1,ED,Stimulants,Age,16-34 Years,7,07/01/2020,07/31/2020,2.096137408929952,Percent
1,ED,Cannabis,Age,16-34 Years,7,07/01/2020,07/31/2020,4.676625015263137,Percent
1,ED,Benzodiazepine,Age,16-34 Years,7,07/01/2020,07/31/2020,0.561683422198706,Percent
1,ED,All Drugs,Age,16-34 Years,8,08/01/2020,08/31/2020,33.804063738302,Percent
1,ED,All Opioids,Age,16-34 Years,8,08/01/2020,08/31/2020,2.647331590928252,Percent
1,ED,Stimulants,Age,16-34 Years,8,08/01/2020,08/31/2020,1.993929685523986,Percent
1,ED,Cannabis,Age,16-34 Years,8,08/01/2020,08/31/2020,4.738217688221904,Percent
1,ED,Benzodiazepine,Age,16-34 Years,8,08/01/2020,08/31/2020,0.50164404350392,Percent
1,ED,All Drugs,Age,16-34 Years,9,09/01/2020,09/30/2020,33.770935101186325,Percent
1,ED,All Opioids,Age,16-34 Years,9,09/01/2020,09/30/2020,2.599441730635032,Percent
1,ED,Stimulants,Age,16-34 Years,9,09/01/2020,09/30/2020,2.193824145150035,Percent
1,ED,Cannabis,Age,16-34 Years,9,09/01/2020,09/30/2020,4.897941381716678,Percent
1,ED,Benzodiazepine,Age,16-34 Years,9,09/01/2020,09/30/2020,0.497208653175157,Percent
1,ED,All Drugs,Age,16-34 Years,10,10/01/2020,10/31/2020,33.21216679201137,Percent
1,ED,All Opioids,Age,16-34 Years,10,10/01/2020,10/31/2020,2.774295980613353,Percent
1,ED,Stimulants,Age,16-34 Years,10,10/01/2020,10/31/2020,1.930308347956881,Percent
1,ED,Cannabis,Age,16-34 Years,10,10/01/2020,10/31/2020,4.867552435865296,Percent
1,ED,Benzodiazepine,Age,16-34 Years,10,10/01/2020,10/31/2020,0.56822929723406,Percent
1,ED,All Drugs,Age,16-34 Years,11,11/01/2020,11/30/2020,33.98411088573361,Percent
1,ED,All Opioids,Age,16-34 Years,11,11/01/2020,11/30/2020,2.518593644354294,Percent
1,ED,Stimulants,Age,16-34 Years,11,11/01/2020,11/30/2020,1.973461798512508,Percent
1,ED,Cannabis,Age,16-34 Years,11,11/01/2020,11/30/2020,4.918864097363083,Percent
1,ED,Benzodiazepine,Age,16-34 Years,11,11/01/2020,11/30/2020,0.498647734956051,Percent
1,ED,All Drugs,Age,16-34 Years,12,12/01/2020,12/31/2020,31.75817450603252,Percent
1,ED,All Opioids,Age,16-34 Years,12,12/01/2020,12/31/2020,2.360552544151076,Percent
1,ED,Stimulants,Age,16-34 Years,12,12/01/2020,12/31/2020,1.971498513726176,Percent
1,ED,Cannabis,Age,16-34 Years,12,12/01/2020,12/31/2020,4.419478929882847,Percent
1,ED,Benzodiazepine,Age,16-34 Years,12,12/01/2020,12/31/2020,0.507081657632453,Percent
1,ED,All Drugs,Age,16-34 Years,13,01/01/2021,01/31/2021,31.529177553813614,Percent
1,ED,All Opioids,Age,16-34 Years,13,01/01/2021,01/31/2021,2.488490730372029,Percent
1,ED,Stimulants,Age,16-34 Years,13,01/01/2021,01/31/2021,1.974202646095143,Percent
1,ED,Cannabis,Age,16-34 Years,13,01/01/2021,01/31/2021,4.790344655966156,Percent
1,ED,Benzodiazepine,Age,16-34 Years,13,01/01/2021,01/31/2021,0.526730537928746,Percent
1,ED,All Drugs,Age,16-34 Years,14,02/01/2021,02/28/2021,32.82977658461119,Percent
1,ED,All Opioids,Age,16-34 Years,14,02/01/2021,02/28/2021,2.57996996860354,Percent
1,ED,Stimulants,Age,16-34 Years,14,02/01/2021,02/28/2021,2.115848386949993,Percent
1,ED,Cannabis,Age,16-34 Years,14,02/01/2021,02/28/2021,4.946079992719662,Percent
1,ED,Benzodiazepine,Age,16-34 Years,14,02/01/2021,02/28/2021,0.614278563953224,Percent
1,ED,All Drugs,Age,16-34 Years,15,03/01/2021,03/31/2021,34.090073904699686,Percent
1,ED,All Opioids,Age,16-34 Years,15,03/01/2021,03/31/2021,2.658119309133967,Percent
1,ED,Stimulants,Age,16-34 Years,15,03/01/2021,03/31/2021,2.355967498264668,Percent
1,ED,Cannabis,Age,16-34 Years,15,03/01/2021,03/31/2021,5.406067535012862,Percent
1,ED,Benzodiazepine,Age,16-34 Years,15,03/01/2021,03/31/2021,0.600220489159283,Percent
1,ED,All Drugs,Age,16-34 Years,16,04/01/2021,04/30/2021,31.549942594718715,Percent
1,ED,All Opioids,Age,16-34 Years,16,04/01/2021,04/30/2021,2.196708763872943,Percent
1,ED,Stimulants,Age,16-34 Years,16,04/01/2021,04/30/2021,1.890547263681592,Percent
1,ED,Cannabis,Age,16-34 Years,16,04/01/2021,04/30/2021,4.860313815537696,Percent
1,ED,Benzodiazepine,Age,16-34 Years,16,04/01/2021,04/30/2021,0.48603138155377,Percent
1,ED,All Drugs,Age,16-34 Years,17,05/01/2021,05/31/2021,32.150858849887975,Percent
1,ED,All Opioids,Age,16-34 Years,17,05/01/2021,05/31/2021,2.169529499626587,Percent
1,ED,Stimulants,Age,16-34 Years,17,05/01/2021,05/31/2021,1.72890216579537,Percent
1,ED,Cannabis,Age,16-34 Years,17,05/01/2021,05/31/2021,4.951456310679612,Percent
1,ED,Benzodiazepine,Age,16-34 Years,17,05/01/2021,05/31/2021,0.49663928304705,Percent
1,ED,All Drugs,Age,16-34 Years,18,06/01/2021,06/30/2021,31.679790026246717,Percent
1,ED,All Opioids,Age,16-34 Years,18,06/01/2021,06/30/2021,2.107236595425572,Percent
1,ED,Stimulants,Age,16-34 Years,18,06/01/2021,06/30/2021,1.811023622047244,Percent
1,ED,Cannabis,Age,16-34 Years,18,06/01/2021,06/30/2021,4.611923509561304,Percent
1,ED,Benzodiazepine,Age,16-34 Years,18,06/01/2021,06/30/2021,0.446194225721785,Percent
1,ED,All Drugs,Age,16-34 Years,19,07/01/2021,07/31/2021,30.789147399897892,Percent
1,ED,All Opioids,Age,16-34 Years,19,07/01/2021,07/31/2021,2.213551163299541,Percent
1,ED,Stimulants,Age,16-34 Years,19,07/01/2021,07/31/2021,1.757712785354825,Percent
1,ED,Cannabis,Age,16-34 Years,19,07/01/2021,07/31/2021,4.52556341623514,Percent
1,ED,Benzodiazepine,Age,16-34 Years,19,07/01/2021,07/31/2021,0.408431186638465,Percent
1,ED,All Drugs,Age,16-34 Years,20,08/01/2021,08/31/2021,29.68923219969245,Percent
1,ED,All Opioids,Age,16-34 Years,20,08/01/2021,08/31/2021,1.863176340163788,Percent
1,ED,Stimulants,Age,16-34 Years,20,08/01/2021,08/31/2021,1.741587097235633,Percent
1,ED,Cannabis,Age,16-34 Years,20,08/01/2021,08/31/2021,3.476021886063727,Percent
1,ED,Benzodiazepine,Age,16-34 Years,20,08/01/2021,08/31/2021,0.38980080821085,Percent
1,ED,All Drugs,Age,16-34 Years,21,09/01/2021,09/30/2021,28.08875629311952,Percent
1,ED,All Opioids,Age,16-34 Years,21,09/01/2021,09/30/2021,2.114488159612157,Percent
1,ED,Stimulants,Age,16-34 Years,21,09/01/2021,09/30/2021,1.592392317732612,Percent
1,ED,Cannabis,Age,16-34 Years,21,09/01/2021,09/30/2021,1.91310833488719,Percent
1,ED,Benzodiazepine,Age,16-34 Years,21,09/01/2021,09/30/2021,0.417676673503636,Percent
1,ED,All Drugs,Age,16-34 Years,22,10/01/2021,10/31/2021,29.006841417480207,Percent
1,ED,All Opioids,Age,16-34 Years,22,10/01/2021,10/31/2021,2.206164962718118,Percent
1,ED,Stimulants,Age,16-34 Years,22,10/01/2021,10/31/2021,1.664232454454608,Percent
1,ED,Cannabis,Age,16-34 Years,22,10/01/2021,10/31/2021,1.890998539472673,Percent
1,ED,Benzodiazepine,Age,16-34 Years,22,10/01/2021,10/31/2021,0.515028057498655,Percent
1,ED,All Drugs,Age,16-34 Years,23,11/01/2021,11/30/2021,29.364882722167163,Percent
1,ED,All Opioids,Age,16-34 Years,23,11/01/2021,11/30/2021,1.940865543442352,Percent
1,ED,Stimulants,Age,16-34 Years,23,11/01/2021,11/30/2021,1.354476379253386,Percent
1,ED,Cannabis,Age,16-34 Years,23,11/01/2021,11/30/2021,2.002808060786257,Percent
1,ED,Benzodiazepine,Age,16-34 Years,23,11/01/2021,11/30/2021,0.38817310868847,Percent
1,ED,All Drugs,Age,16-34 Years,24,12/01/2021,12/31/2021,26.423506283788527,Percent
1,ED,All Opioids,Age,16-34 Years,24,12/01/2021,12/31/2021,1.439303517517377,Percent
1,ED,Stimulants,Age,16-34 Years,24,12/01/2021,12/31/2021,1.035596433335674,Percent
1,ED,Cannabis,Age,16-34 Years,24,12/01/2021,12/31/2021,1.621849329495191,Percent
1,ED,Benzodiazepine,Age,16-34 Years,24,12/01/2021,12/31/2021,0.19307730113038,Percent
1,ED,All Drugs,Age,16-34 Years,25,01/01/2022,01/31/2022,29.283248730964466,Percent
1,ED,All Opioids,Age,16-34 Years,25,01/01/2022,01/31/2022,1.587817258883249,Percent
1,ED,Stimulants,Age,16-34 Years,25,01/01/2022,01/31/2022,1.116751269035533,Percent
1,ED,Cannabis,Age,16-34 Years,25,01/01/2022,01/31/2022,1.880203045685279,Percent
1,ED,Benzodiazepine,Age,16-34 Years,25,01/01/2022,01/31/2022,0.280203045685279,Percent
1,ED,All Drugs,Age,16-34 Years,26,02/01/2022,02/28/2022,28.209799597276824,Percent
1,ED,All Opioids,Age,16-34 Years,26,02/01/2022,02/28/2022,1.596509732476747,Percent
1,ED,Stimulants,Age,16-34 Years,26,02/01/2022,02/28/2022,1.289673027135871,Percent
1,ED,Cannabis,Age,16-34 Years,26,02/01/2022,02/28/2022,1.946495349506184,Percent
1,ED,Benzodiazepine,Age,16-34 Years,26,02/01/2022,02/28/2022,0.234921852526609,Percent
1,ED,All Drugs,Age,16-34 Years,27,03/01/2022,03/31/2022,28.858834894367675,Percent
1,ED,All Opioids,Age,16-34 Years,27,03/01/2022,03/31/2022,1.516233357133857,Percent
1,ED,Stimulants,Age,16-34 Years,27,03/01/2022,03/31/2022,1.163425595363098,Percent
1,ED,Cannabis,Age,16-34 Years,27,03/01/2022,03/31/2022,2.091646016212357,Percent
1,ED,Benzodiazepine,Age,16-34 Years,27,03/01/2022,03/31/2022,0.172203788483347,Percent
1,ED,All Drugs,Age,16-34 Years,28,04/01/2022,04/30/2022,28.04878048780488,Percent
1,ED,All Opioids,Age,16-34 Years,28,04/01/2022,04/30/2022,1.416478082306596,Percent
1,ED,Stimulants,Age,16-34 Years,28,04/01/2022,04/30/2022,1.236275249350432,Percent
1,ED,Cannabis,Age,16-34 Years,28,04/01/2022,04/30/2022,2.149861704802615,Percent
1,ED,Benzodiazepine,Age,16-34 Years,28,04/01/2022,04/30/2022,0.146676724499204,Percent
1,ED,All Drugs,Age,16-34 Years,29,05/01/2022,05/31/2022,27.149321266968325,Percent
1,ED,All Opioids,Age,16-34 Years,29,05/01/2022,05/31/2022,1.448693621369143,Percent
1,ED,Stimulants,Age,16-34 Years,29,05/01/2022,05/31/2022,1.258940300686031,Percent
1,ED,Cannabis,Age,16-34 Years,29,05/01/2022,05/31/2022,2.021602685739308,Percent
1,ED,Benzodiazepine,Age,16-34 Years,29,05/01/2022,05/31/2022,0.215297036928916,Percent
1,ED,All Drugs,Age,16-34 Years,30,06/01/2022,06/30/2022,27.094000390854017,Percent
1,ED,All Opioids,Age,16-34 Years,30,06/01/2022,06/30/2022,1.407074457690053,Percent
1,ED,Stimulants,Age,16-34 Years,30,06/01/2022,06/30/2022,1.262458471760797,Percent
1,ED,Cannabis,Age,16-34 Years,30,06/01/2022,06/30/2022,1.86828219659957,Percent
1,ED,Benzodiazepine,Age,16-34 Years,30,06/01/2022,06/30/2022,0.175884307211257,Percent
1,ED,All Drugs,Age,16-34 Years,31,07/01/2022,07/31/2022,27.297987383598677,Percent
1,ED,All Opioids,Age,16-34 Years,31,07/01/2022,07/31/2022,1.554520877140282,Percent
1,ED,Stimulants,Age,16-34 Years,31,07/01/2022,07/31/2022,1.182787623911084,Percent
1,ED,Cannabis,Age,16-34 Years,31,07/01/2022,07/31/2022,2.132772604385701,Percent
1,ED,Benzodiazepine,Age,16-34 Years,31,07/01/2022,07/31/2022,0.127665965755482,Percent
1,ED,All Drugs,Age,16-34 Years,32,08/01/2022,08/31/2022,26.885184491477805,Percent
1,ED,All Opioids,Age,16-34 Years,32,08/01/2022,08/31/2022,1.415995504776175,Percent
1,ED,Stimulants,Age,16-34 Years,32,08/01/2022,08/31/2022,1.157520134856715,Percent
1,ED,Cannabis,Age,16-34 Years,32,08/01/2022,08/31/2022,2.195167634388462,Percent
1,ED,Benzodiazepine,Age,16-34 Years,32,08/01/2022,08/31/2022,0.157332833864019,Percent
1,ED,All Drugs,Age,16-34 Years,33,09/01/2022,09/30/2022,28.58639962738705,Percent
1,ED,All Opioids,Age,16-34 Years,33,09/01/2022,09/30/2022,1.447756559540444,Percent
1,ED,Stimulants,Age,16-34 Years,33,09/01/2022,09/30/2022,1.129482999534234,Percent
1,ED,Cannabis,Age,16-34 Years,33,09/01/2022,09/30/2022,2.538425710293433,Percent
1,ED,Benzodiazepine,Age,16-34 Years,33,09/01/2022,09/30/2022,0.131967085856233,Percent
1,ED,All Drugs,Age,16-34 Years,34,10/01/2022,10/31/2022,27.25113035481646,Percent
1,ED,All Opioids,Age,16-34 Years,34,10/01/2022,10/31/2022,1.375584335964442,Percent
1,ED,Stimulants,Age,16-34 Years,34,10/01/2022,10/31/2022,1.161008506398958,Percent
1,ED,Cannabis,Age,16-34 Years,34,10/01/2022,10/31/2022,2.969576212736608,Percent
1,ED,Benzodiazepine,Age,16-34 Years,34,10/01/2022,10/31/2022,0.191585562112039,Percent
1,ED,All Drugs,Age,16-34 Years,35,11/01/2022,11/30/2022,25.92122958693564,Percent
1,ED,All Opioids,Age,16-34 Years,35,11/01/2022,11/30/2022,1.341018251681076,Percent
1,ED,Stimulants,Age,16-34 Years,35,11/01/2022,11/30/2022,1.14121037463977,Percent
1,ED,Cannabis,Age,16-34 Years,35,11/01/2022,11/30/2022,2.605187319884726,Percent
1,ED,Benzodiazepine,Age,16-34 Years,35,11/01/2022,11/30/2022,0.176753121998079,Percent
1,ED,All Drugs,Age,16-34 Years,36,12/01/2022,12/31/2022,26.8598615916955,Percent
1,ED,All Opioids,Age,16-34 Years,36,12/01/2022,12/31/2022,1.368354828562441,Percent
1,ED,Stimulants,Age,16-34 Years,36,12/01/2022,12/31/2022,1.258257313620635,Percent
1,ED,Cannabis,Age,16-34 Years,36,12/01/2022,12/31/2022,2.803554576910978,Percent
1,ED,Benzodiazepine,Age,16-34 Years,36,12/01/2022,12/31/2022,0.220195029883611,Percent
1,ED,All Drugs,Age,16-34 Years,37,01/01/2023,01/31/2023,26.27152744245936,Percent
1,ED,All Opioids,Age,16-34 Years,37,01/01/2023,01/31/2023,1.460647030420087,Percent
1,ED,Stimulants,Age,16-34 Years,37,01/01/2023,01/31/2023,1.15483663286657,Percent
1,ED,Cannabis,Age,16-34 Years,37,01/01/2023,01/31/2023,3.02591340737164,Percent
1,ED,Benzodiazepine,Age,16-34 Years,37,01/01/2023,01/31/2023,0.205214872042492,Percent
1,ED,All Drugs,Age,16-34 Years,38,02/01/2023,02/28/2023,26.44378231530979,Percent
1,ED,All Opioids,Age,16-34 Years,38,02/01/2023,02/28/2023,1.42406449916747,Percent
1,ED,Stimulants,Age,16-34 Years,38,02/01/2023,02/28/2023,1.196214179300675,Percent
1,ED,Cannabis,Age,16-34 Years,38,02/01/2023,02/28/2023,2.795548155288756,Percent
1,ED,Benzodiazepine,Age,16-34 Years,38,02/01/2023,02/28/2023,0.153360792218035,Percent
1,ED,All Drugs,Age,16-34 Years,39,03/01/2023,03/31/2023,25.93321008535578,Percent
1,ED,All Opioids,Age,16-34 Years,39,03/01/2023,03/31/2023,1.435707823624277,Percent
1,ED,Stimulants,Age,16-34 Years,39,03/01/2023,03/31/2023,1.1446328128073,Percent
1,ED,Cannabis,Age,16-34 Years,39,03/01/2023,03/31/2023,2.670809896550368,Percent
1,ED,Benzodiazepine,Age,16-34 Years,39,03/01/2023,03/31/2023,0.188805412421823,Percent
1,ED,All Drugs,Age,16-34 Years,40,04/01/2023,04/30/2023,26.31107318113932,Percent
1,ED,All Opioids,Age,16-34 Years,40,04/01/2023,04/30/2023,1.4252186899936,Percent
1,ED,Stimulants,Age,16-34 Years,40,04/01/2023,04/30/2023,1.288670791551099,Percent
1,ED,Cannabis,Age,16-34 Years,40,04/01/2023,04/30/2023,2.637081288670792,Percent
1,ED,Benzodiazepine,Age,16-34 Years,40,04/01/2023,04/30/2023,0.174951994879454,Percent
1,ED,All Drugs,Age,16-34 Years,41,05/01/2023,05/27/2023,25.851179673321234,Percent
1,ED,All Opioids,Age,16-34 Years,41,05/01/2023,05/27/2023,1.212341197822142,Percent
1,ED,Stimulants,Age,16-34 Years,41,05/01/2023,05/27/2023,0.921960072595281,Percent
1,ED,Cannabis,Age,16-34 Years,41,05/01/2023,05/27/2023,2.279491833030853,Percent
1,ED,Benzodiazepine,Age,16-34 Years,41,05/01/2023,05/27/2023,0.116152450090744,Percent
1,ED,All Drugs,Age,35-54 Years,1,01/01/2020,01/31/2020,46.468344187121886,Percent
1,ED,All Opioids,Age,35-54 Years,1,01/01/2020,01/31/2020,3.710839659358021,Percent
1,ED,Stimulants,Age,35-54 Years,1,01/01/2020,01/31/2020,3.3755924627182,Percent
1,ED,Cannabis,Age,35-54 Years,1,01/01/2020,01/31/2020,3.4989017764248,Percent
1,ED,Benzodiazepine,Age,35-54 Years,1,01/01/2020,01/31/2020,0.878578860159532,Percent
1,ED,All Drugs,Age,35-54 Years,2,02/01/2020,02/29/2020,47.06854522166674,Percent
1,ED,All Opioids,Age,35-54 Years,2,02/01/2020,02/29/2020,4.235012188571664,Percent
1,ED,Stimulants,Age,35-54 Years,2,02/01/2020,02/29/2020,3.73507416435979,Percent
1,ED,Cannabis,Age,35-54 Years,2,02/01/2020,02/29/2020,3.644176341775813,Percent
1,ED,Benzodiazepine,Age,35-54 Years,2,02/01/2020,02/29/2020,1.016402925257199,Percent
1,ED,All Drugs,Age,35-54 Years,3,03/01/2020,03/31/2020,45.44582515805538,Percent
1,ED,All Opioids,Age,35-54 Years,3,03/01/2020,03/31/2020,3.836930455635491,Percent
1,ED,Stimulants,Age,35-54 Years,3,03/01/2020,03/31/2020,3.675604970568999,Percent
1,ED,Cannabis,Age,35-54 Years,3,03/01/2020,03/31/2020,3.230869849574885,Percent
1,ED,Benzodiazepine,Age,35-54 Years,3,03/01/2020,03/31/2020,0.885110093743187,Percent
1,ED,All Drugs,Age,35-54 Years,4,04/01/2020,04/30/2020,47.793867700047585,Percent
1,ED,All Opioids,Age,35-54 Years,4,04/01/2020,04/30/2020,4.439458834727038,Percent
1,ED,Stimulants,Age,35-54 Years,4,04/01/2020,04/30/2020,4.41226459990482,Percent
1,ED,Cannabis,Age,35-54 Years,4,04/01/2020,04/30/2020,3.378883676660548,Percent
1,ED,Benzodiazepine,Age,35-54 Years,4,04/01/2020,04/30/2020,0.809028485960976,Percent
1,ED,All Drugs,Age,35-54 Years,5,05/01/2020,05/31/2020,49.016364388255454,Percent
1,ED,All Opioids,Age,35-54 Years,5,05/01/2020,05/31/2020,4.897501033851244,Percent
1,ED,Stimulants,Age,35-54 Years,5,05/01/2020,05/31/2020,4.318544337449046,Percent
1,ED,Cannabis,Age,35-54 Years,5,05/01/2020,05/31/2020,3.326047143616707,Percent
1,ED,Benzodiazepine,Age,35-54 Years,5,05/01/2020,05/31/2020,1.069297571926508,Percent
1,ED,All Drugs,Age,35-54 Years,6,06/01/2020,06/30/2020,48.26844262295082,Percent
1,ED,All Opioids,Age,35-54 Years,6,06/01/2020,06/30/2020,4.354508196721311,Percent
1,ED,Stimulants,Age,35-54 Years,6,06/01/2020,06/30/2020,3.698770491803279,Percent
1,ED,Cannabis,Age,35-54 Years,6,06/01/2020,06/30/2020,3.355532786885246,Percent
1,ED,Benzodiazepine,Age,35-54 Years,6,06/01/2020,06/30/2020,1.00922131147541,Percent
1,ED,All Drugs,Age,35-54 Years,7,07/01/2020,07/31/2020,46.218371203392174,Percent
1,ED,All Opioids,Age,35-54 Years,7,07/01/2020,07/31/2020,3.719408213117021,Percent
1,ED,Stimulants,Age,35-54 Years,7,07/01/2020,07/31/2020,3.22625247730101,Percent
1,ED,Cannabis,Age,35-54 Years,7,07/01/2020,07/31/2020,3.184772088307139,Percent
1,ED,Benzodiazepine,Age,35-54 Years,7,07/01/2020,07/31/2020,1.041618656957183,Percent
1,ED,All Drugs,Age,35-54 Years,8,08/01/2020,08/31/2020,47.22674585688284,Percent
1,ED,All Opioids,Age,35-54 Years,8,08/01/2020,08/31/2020,4.06169173292461,Percent
1,ED,Stimulants,Age,35-54 Years,8,08/01/2020,08/31/2020,3.381549956892423,Percent
1,ED,Cannabis,Age,35-54 Years,8,08/01/2020,08/31/2020,3.726410575725644,Percent
1,ED,Benzodiazepine,Age,35-54 Years,8,08/01/2020,08/31/2020,0.84778235463167,Percent
1,ED,All Drugs,Age,35-54 Years,9,09/01/2020,09/30/2020,47.97364743461769,Percent
1,ED,All Opioids,Age,35-54 Years,9,09/01/2020,09/30/2020,4.117588340986225,Percent
1,ED,Stimulants,Age,35-54 Years,9,09/01/2020,09/30/2020,3.598522659213415,Percent
1,ED,Cannabis,Age,35-54 Years,9,09/01/2020,09/30/2020,3.643441804751447,Percent
1,ED,Benzodiazepine,Age,35-54 Years,9,09/01/2020,09/30/2020,0.753643441804752,Percent
1,ED,All Drugs,Age,35-54 Years,10,10/01/2020,10/31/2020,48.032700674092844,Percent
1,ED,All Opioids,Age,35-54 Years,10,10/01/2020,10/31/2020,4.011091456709854,Percent
1,ED,Stimulants,Age,35-54 Years,10,10/01/2020,10/31/2020,3.556915427642587,Percent
1,ED,Cannabis,Age,35-54 Years,10,10/01/2020,10/31/2020,3.810297843859062,Percent
1,ED,Benzodiazepine,Age,35-54 Years,10,10/01/2020,10/31/2020,1.013529664865899,Percent
1,ED,All Drugs,Age,35-54 Years,11,11/01/2020,11/30/2020,46.81173594132029,Percent
1,ED,All Opioids,Age,35-54 Years,11,11/01/2020,11/30/2020,3.8679706601467,Percent
1,ED,Stimulants,Age,35-54 Years,11,11/01/2020,11/30/2020,3.354523227383863,Percent
1,ED,Cannabis,Age,35-54 Years,11,11/01/2020,11/30/2020,3.911980440097799,Percent
1,ED,Benzodiazepine,Age,35-54 Years,11,11/01/2020,11/30/2020,1.056234718826406,Percent
1,ED,All Drugs,Age,35-54 Years,12,12/01/2020,12/31/2020,44.95206417530816,Percent
1,ED,All Opioids,Age,35-54 Years,12,12/01/2020,12/31/2020,3.908237135589904,Percent
1,ED,Stimulants,Age,35-54 Years,12,12/01/2020,12/31/2020,3.194091175895128,Percent
1,ED,Cannabis,Age,35-54 Years,12,12/01/2020,12/31/2020,3.639209548033653,Percent
1,ED,Benzodiazepine,Age,35-54 Years,12,12/01/2020,12/31/2020,0.992956368616709,Percent
1,ED,All Drugs,Age,35-54 Years,13,01/01/2021,01/31/2021,44.95472790068141,Percent
1,ED,All Opioids,Age,35-54 Years,13,01/01/2021,01/31/2021,3.999813310930645,Percent
1,ED,Stimulants,Age,35-54 Years,13,01/01/2021,01/31/2021,3.379072155325306,Percent
1,ED,Cannabis,Age,35-54 Years,13,01/01/2021,01/31/2021,3.901801549519276,Percent
1,ED,Benzodiazepine,Age,35-54 Years,13,01/01/2021,01/31/2021,0.914776439839448,Percent
1,ED,All Drugs,Age,35-54 Years,14,02/01/2021,02/28/2021,45.440948942754,Percent
1,ED,All Opioids,Age,35-54 Years,14,02/01/2021,02/28/2021,3.666838576585869,Percent
1,ED,Stimulants,Age,35-54 Years,14,02/01/2021,02/28/2021,3.223310985043837,Percent
1,ED,Cannabis,Age,35-54 Years,14,02/01/2021,02/28/2021,3.991748323878288,Percent
1,ED,Benzodiazepine,Age,35-54 Years,14,02/01/2021,02/28/2021,0.861268695203713,Percent
1,ED,All Drugs,Age,35-54 Years,15,03/01/2021,03/31/2021,47.68601260464679,Percent
1,ED,All Opioids,Age,35-54 Years,15,03/01/2021,03/31/2021,4.087103753174678,Percent
1,ED,Stimulants,Age,35-54 Years,15,03/01/2021,03/31/2021,3.823723074028783,Percent
1,ED,Cannabis,Age,35-54 Years,15,03/01/2021,03/31/2021,4.797290941585928,Percent
1,ED,Benzodiazepine,Age,35-54 Years,15,03/01/2021,03/31/2021,0.940645282663908,Percent
1,ED,All Drugs,Age,35-54 Years,16,04/01/2021,04/30/2021,46.679713561357474,Percent
1,ED,All Opioids,Age,35-54 Years,16,04/01/2021,04/30/2021,3.70502157185429,Percent
1,ED,Stimulants,Age,35-54 Years,16,04/01/2021,04/30/2021,3.433705466352356,Percent
1,ED,Cannabis,Age,35-54 Years,16,04/01/2021,04/30/2021,4.038606947471423,Percent
1,ED,Benzodiazepine,Age,35-54 Years,16,04/01/2021,04/30/2021,0.693857581283636,Percent
1,ED,All Drugs,Age,35-54 Years,17,05/01/2021,05/31/2021,46.82461194479082,Percent
1,ED,All Opioids,Age,35-54 Years,17,05/01/2021,05/31/2021,3.6204153588167,Percent
1,ED,Stimulants,Age,35-54 Years,17,05/01/2021,05/31/2021,3.285032463344369,Percent
1,ED,Cannabis,Age,35-54 Years,17,05/01/2021,05/31/2021,3.947198692866664,Percent
1,ED,Benzodiazepine,Age,35-54 Years,17,05/01/2021,05/31/2021,0.627767983832824,Percent
1,ED,All Drugs,Age,35-54 Years,18,06/01/2021,06/30/2021,46.99366406620405,Percent
1,ED,All Opioids,Age,35-54 Years,18,06/01/2021,06/30/2021,3.797250118529374,Percent
1,ED,Stimulants,Age,35-54 Years,18,06/01/2021,06/30/2021,3.413645963536054,Percent
1,ED,Cannabis,Age,35-54 Years,18,06/01/2021,06/30/2021,3.887763458471618,Percent
1,ED,Benzodiazepine,Age,35-54 Years,18,06/01/2021,06/30/2021,0.724106719537951,Percent
